2 2 3 3 -1 -1 2 -1 2 2 2 -1 -1 -1 -1 -1 -1 -1 2 2 2 -1 3 2 3 3 3 -1 -1 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 10 2 2 2 3 -1 3 -1 -1 10 -1 -1 10 -1 -1 -1 -1 10 10 -1 -1 -1 -1 2 -1 2 -1 2 2 2 2 2 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 10 10 10 -1 3 -1 -1 -1 -1 2 -1 -1 -1 2 -1 2 -1 2 2 2 2 2 
2 2 3 3 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 3 3 3 3 3 3 2 -1 3 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 3 2 3 -1 -1 -1 -1 -1 -1 10 10 -1 10 10 10 -1 10 -1 -1 2 2 -1 2 2 -1 -1 2 2 2 -1 2 2 2 2 2 2 2 -1 2 2 2 -1 -1 2 2 2 -1 -1 -1 -1 -1 -1 10 3 -1 3 -1 2 -1 -1 -1 2 2 2 2 2 2 2 -1 -1 -1 2 2 2 
2 2 3 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 3 3 3 3 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 10 3 3 3 3 -1 -1 -1 -1 -1 10 -1 10 -1 -1 10 10 10 -1 -1 -1 -1 2 2 -1 -1 2 2 -1 2 2 2 2 -1 2 -1 2 2 2 2 2 2 -1 -1 -1 2 2 2 -1 -1 -1 -1 -1 -1 3 3 -1 2 -1 2 -1 3 3 3 2 2 2 2 2 2 2 -1 2 2 2 
2 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 3 3 3 2 2 3 2 2 3 2 2 2 2 2 -1 2 -1 2 2 -1 -1 10 3 3 -1 3 3 -1 -1 -1 2 -1 -1 -1 -1 10 -1 -1 10 -1 -1 -1 2 2 2 2 -1 2 2 2 2 2 2 2 2 -1 2 2 2 -1 2 2 2 2 -1 -1 2 2 2 2 2 -1 -1 -1 -1 -1 3 3 -1 -1 2 3 3 3 -1 -1 2 2 2 2 2 2 2 -1 -1 -1 2 
-1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 3 2 2 2 2 2 2 2 2 2 2 3 3 3 2 2 2 2 2 2 2 2 2 2 2 3 3 3 2 2 2 2 -1 2 2 -1 -1 -1 -1 -1 -1 -1 10 -1 -1 -1 -1 -1 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 2 -1 -1 -1 2 -1 -1 -1 2 2 2 -1 2 2 2 2 2 2 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 2 2 3 2 2 2 2 3 2 2 2 2 2 2 3 3 2 2 2 -1 -1 2 2 2 2 2 2 3 3 2 2 2 2 2 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 2 2 2 -1 2 2 -1 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 2 3 2 2 2 2 2 2 2 -1 2 -1 2 2 -1 2 2 2 2 2 2 2 2 3 
3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 3 3 -1 -1 -1 -1 2 2 2 2 2 2 2 2 3 -1 3 3 2 2 3 2 2 3 2 2 3 3 3 -1 2 2 3 2 -1 3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 9 9 11 2 9 3 2 2 2 2 2 -1 2 2 2 -1 2 2 -1 -1 2 -1 2 2 2 -1 -1 -1 -1 -1 -1 3 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 3 
-1 -1 3 -1 -1 3 -1 3 -1 -1 -1 -1 2 2 2 2 3 3 -1 -1 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 2 3 2 2 2 2 3 3 2 2 2 3 3 2 3 2 3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 9 11 9 9 2 2 9 2 -1 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 -1 2 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 -1 -1 
3 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 2 2 2 2 2 -1 2 2 2 2 3 2 2 3 3 2 3 2 3 3 -1 2 2 2 3 10 3 2 2 3 2 3 2 2 2 2 2 2 3 3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 -1 9 9 3 -1 3 3 2 9 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 2 -1 2 2 3 3 3 3 2 2 2 2 2 -1 2 -1 2 2 -1 -1 
3 -1 -1 -1 -1 3 -1 3 3 3 3 -1 2 2 3 2 2 3 3 3 3 2 2 3 3 2 3 3 2 3 3 3 3 -1 2 2 10 -1 2 3 3 2 2 2 2 3 3 2 2 2 3 3 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 2 -1 9 9 9 -1 -1 3 9 9 9 2 2 2 2 2 2 2 2 -1 -1 2 2 2 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 3 -1 3 3 3 3 3 3 -1 -1 -1 -1 2 -1 -1 3 3 3 
-1 -1 3 3 -1 -1 10 -1 -1 3 3 -1 2 2 -1 -1 3 3 3 3 3 3 -1 2 -1 3 3 3 3 2 3 2 3 3 2 2 2 3 3 3 3 3 2 2 2 2 2 2 2 2 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 -1 9 9 9 9 9 9 9 9 9 -1 2 2 -1 2 2 2 2 2 2 -1 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 3 3 -1 3 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 
-1 -1 -1 -1 3 3 3 10 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 3 3 -1 3 -1 2 3 3 3 2 3 3 3 2 3 3 3 -1 3 3 2 2 2 3 -1 2 -1 2 2 2 -1 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 9 9 9 9 9 9 9 9 9 9 9 2 2 2 2 2 2 2 2 -1 -1 -1 -1 -1 2 2 3 -1 -1 -1 -1 -1 -1 -1 2 2 2 -1 -1 -1 -1 -1 3 -1 -1 2 -1 3 -1 -1 -1 -1 -1 -1 
-1 -1 -1 3 -1 3 3 3 -1 3 3 -1 -1 -1 -1 2 -1 -1 3 -1 3 3 3 -1 3 3 3 -1 2 2 3 3 2 2 3 3 3 3 3 3 2 3 2 2 2 -1 -1 -1 -1 -1 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 9 9 9 9 9 9 9 9 9 -1 11 9 11 2 2 -1 2 2 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 3 3 3 -1 -1 -1 -1 
2 2 -1 3 3 3 3 3 -1 3 3 -1 3 -1 2 -1 -1 -1 -1 3 2 3 3 3 3 10 2 2 2 2 2 3 3 3 3 3 3 3 -1 3 -1 2 3 2 2 -1 2 2 2 -1 2 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 -1 9 9 9 9 9 9 9 9 -1 9 -1 9 9 11 2 2 2 -1 -1 -1 -1 -1 -1 -1 3 -1 3 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 -1 -1 -1 -1 
2 3 -1 3 3 3 -1 -1 -1 3 -1 3 3 -1 -1 2 -1 -1 -1 -1 2 3 3 3 10 2 3 2 2 3 -1 2 3 3 3 3 3 2 2 3 -1 2 2 2 -1 2 -1 2 2 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 9 -1 2 2 -1 2 9 9 9 9 9 -1 9 9 9 -1 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 -1 3 3 -1 
3 3 3 3 3 -1 -1 -1 -1 -1 3 -1 3 -1 -1 -1 -1 -1 3 -1 3 3 3 10 11 2 2 2 3 3 2 -1 3 3 3 2 3 3 3 2 3 3 2 2 -1 2 2 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 2 -1 -1 2 -1 2 9 -1 9 -1 2 2 2 2 9 -1 11 11 9 9 9 9 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 3 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 3 3 
3 3 3 3 -1 2 2 -1 3 3 3 3 -1 -1 -1 -1 -1 -1 3 3 11 3 3 11 11 3 2 3 3 3 -1 -1 2 3 3 3 3 2 2 2 3 3 -1 3 2 2 2 2 2 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 2 -1 -1 -1 9 2 2 -1 2 10 9 2 9 9 2 2 2 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 -1 3 3 3 3 -1 -1 -1 -1 3 3 3 3 -1 -1 -1 -1 3 
3 3 3 3 3 3 -1 -1 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11 -1 11 10 2 2 2 3 -1 3 2 3 3 3 -1 3 2 2 2 -1 2 -1 -1 2 2 2 2 2 -1 -1 2 -1 -1 2 2 -1 -1 -1 2 -1 -1 2 2 2 9 2 2 2 2 10 2 2 9 9 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 -1 -1 -1 -1 3 3 3 3 3 -1 -1 -1 3 3 3 3 -1 -1 3 3 3 
3 3 3 3 3 -1 -1 -1 -1 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 11 -1 3 2 3 2 2 2 2 -1 -1 -1 3 2 3 3 3 2 2 2 2 -1 2 2 2 2 2 2 -1 -1 -1 -1 -1 -1 2 -1 2 -1 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 3 -1 3 -1 3 3 3 3 3 3 3 -1 -1 -1 3 3 3 3 -1 -1 3 3 
3 3 3 3 3 3 -1 -1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 -1 3 -1 2 2 -1 -1 2 -1 -1 -1 3 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 -1 2 -1 -1 2 -1 2 2 2 2 2 2 2 2 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11 11 3 3 3 3 -1 -1 3 3 3 3 -1 -1 -1 3 -1 -1 -1 -1 3 3 3 -1 -1 -1 3 3 
3 3 3 3 -1 -1 -1 -1 2 3 -1 -1 -1 -1 -1 -1 -1 2 -1 3 3 3 -1 3 -1 3 -1 -1 -1 2 2 -1 -1 3 -1 2 3 2 2 2 2 -1 2 2 -1 -1 -1 2 2 2 2 2 2 2 2 -1 2 2 -1 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 10 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 3 3 3 -1 -1 3 3 
-1 -1 3 -1 3 3 -1 -1 2 2 3 3 3 -1 -1 -1 -1 2 -1 3 3 -1 -1 -1 -1 3 -1 3 -1 3 2 -1 -1 -1 2 3 3 2 2 2 2 2 2 2 2 -1 2 -1 -1 2 2 2 -1 2 2 2 2 2 -1 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 -1 2 10 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 -1 3 3 -1 -1 -1 -1 3 3 3 -1 -1 3 3 3 -1 -1 3 -1 
3 -1 3 10 -1 3 3 2 -1 2 -1 3 3 3 -1 -1 -1 -1 -1 -1 3 -1 -1 8 8 9 2 8 9 3 -1 2 -1 -1 3 2 2 3 3 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 3 -1 3 -1 -1 -1 -1 -1 3 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 
3 3 10 3 -1 3 -1 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 8 9 8 8 8 2 9 8 3 -1 -1 -1 -1 -1 3 3 3 -1 3 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 3 2 2 2 2 -1 2 -1 2 2 2 2 2 -1 2 2 2 2 2 -1 2 2 2 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 -1 -1 -1 3 3 3 3 
3 3 3 -1 3 3 -1 -1 3 3 3 -1 -1 3 -1 3 -1 -1 -1 -1 -1 2 8 9 8 9 8 8 9 9 -1 -1 -1 -1 -1 -1 2 2 -1 -1 3 2 2 2 10 2 -1 -1 -1 2 2 2 2 3 3 2 2 2 2 2 2 -1 -1 2 2 2 2 -1 -1 2 -1 2 2 2 2 -1 2 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 -1 -1 -1 3 3 3 3 3 
3 3 3 3 3 -1 -1 -1 3 3 3 3 -1 -1 3 3 3 3 -1 -1 2 9 9 9 8 9 9 -1 9 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 3 3 3 10 10 2 10 2 2 2 2 2 2 2 2 3 2 -1 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 -1 2 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 3 3 -1 -1 -1 3 3 -1 3 -1 
3 3 3 -1 3 3 -1 3 3 3 -1 3 -1 -1 -1 3 3 3 -1 -1 -1 9 9 9 9 1 9 9 -1 3 -1 3 -1 -1 3 3 3 3 -1 3 10 -1 10 -1 10 2 2 2 2 2 2 2 -1 2 2 -1 -1 2 2 2 2 -1 2 2 2 2 2 2 2 2 -1 2 2 2 -1 -1 2 2 -1 -1 -1 2 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 3 3 3 3 
3 3 3 3 3 -1 3 3 -1 2 2 3 -1 -1 -1 -1 3 -1 -1 -1 -1 9 9 9 9 -1 1 -1 3 -1 -1 2 3 3 3 2 2 -1 10 10 2 -1 10 10 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 -1 2 2 -1 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 3 3 3 -1 -1 3 -1 -1 -1 3 
3 3 3 3 3 3 3 3 2 2 2 2 2 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 11 1 -1 -1 3 3 -1 3 -1 -1 -1 2 -1 2 2 2 2 2 2 2 -1 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 2 -1 -1 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 -1 -1 -1 -1 3 3 3 3 3 
3 3 3 3 3 3 3 3 3 2 -1 -1 3 3 2 3 -1 2 2 -1 2 -1 -1 -1 11 3 11 -1 11 -1 3 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 -1 -1 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 3 3 3 3 3 3 
3 3 3 3 3 3 3 3 -1 -1 3 3 3 3 2 2 2 2 2 -1 2 11 -1 -1 -1 3 -1 10 11 11 -1 -1 3 3 -1 -1 -1 -1 -1 2 2 2 2 -1 2 -1 2 2 2 -1 -1 -1 -1 2 -1 2 2 2 2 -1 2 2 2 2 2 2 -1 2 2 2 2 2 2 -1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 
3 3 3 3 3 3 2 3 3 3 3 3 3 2 2 2 -1 2 2 2 3 3 -1 11 -1 -1 3 10 11 3 -1 3 9 -1 -1 -1 3 -1 -1 2 2 -1 -1 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 2 2 -1 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 3 3 3 2 3 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 3 3 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 
3 3 3 3 3 2 3 3 3 3 3 3 3 3 2 2 2 2 -1 3 11 3 -1 11 11 -1 -1 3 3 3 9 9 8 -1 -1 3 -1 -1 -1 2 2 2 2 2 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 
-1 3 2 2 2 3 2 3 3 3 3 3 2 -1 2 2 2 2 -1 -1 -1 -1 -1 11 -1 11 11 3 11 3 -1 8 9 -1 -1 -1 2 -1 2 -1 2 -1 -1 2 -1 2 2 2 2 -1 -1 -1 -1 -1 2 3 2 2 -1 2 1 2 2 2 2 2 2 2 2 2 2 3 -1 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 -1 3 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 3 
2 -1 2 2 3 3 2 2 3 3 3 3 2 3 3 3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 -1 -1 -1 3 -1 -1 -1 2 2 3 3 -1 -1 2 2 2 2 2 2 2 2 -1 -1 -1 3 3 -1 -1 -1 -1 -1 2 1 2 -1 2 2 2 2 -1 -1 2 3 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 -1 -1 2 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 
-1 2 2 -1 3 3 3 3 3 2 2 3 -1 3 3 -1 3 2 -1 -1 -1 -1 -1 -1 3 3 3 3 3 -1 3 3 2 -1 -1 -1 -1 2 2 2 3 -1 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 2 2 10 2 2 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 2 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 3 
-1 -1 -1 -1 3 3 3 2 2 2 2 3 3 2 2 2 3 -1 -1 3 -1 -1 3 3 3 3 3 3 3 3 -1 2 3 -1 -1 -1 2 2 -1 -1 -1 -1 2 -1 2 2 2 2 -1 -1 -1 -1 -1 3 -1 -1 2 -1 2 -1 -1 2 -1 10 2 2 2 2 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 2 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 2 3 -1 -1 -1 3 2 
-1 2 2 3 3 2 3 2 2 2 2 3 3 -1 -1 3 2 3 3 3 -1 -1 3 -1 3 3 3 -1 3 -1 2 3 3 -1 -1 -1 -1 -1 2 2 3 -1 -1 -1 2 2 2 2 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 2 2 2 2 2 2 3 3 3 2 3 2 2 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 -1 -1 2 3 2 2 3 2 2 -1 -1 -1 3 3 -1 
-1 2 2 2 -1 2 -1 2 -1 3 2 2 2 -1 -1 2 3 3 2 -1 -1 -1 -1 -1 3 2 2 3 2 -1 3 2 -1 2 -1 -1 -1 -1 2 3 3 3 -1 2 -1 -1 -1 2 -1 2 -1 -1 -1 -1 2 2 -1 -1 2 2 2 2 2 2 3 3 2 2 2 3 3 2 -1 -1 3 3 3 3 -1 2 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 -1 2 2 3 3 3 3 3 2 3 3 -1 -1 3 3 -1 
2 2 3 3 -1 2 -1 2 2 2 3 2 -1 3 -1 -1 3 2 -1 -1 -1 -1 -1 3 2 3 3 2 2 3 2 3 3 -1 2 -1 -1 -1 -1 3 -1 -1 -1 -1 2 -1 -1 -1 2 -1 2 2 -1 -1 2 2 -1 2 2 2 2 2 2 2 2 3 3 2 3 3 -1 -1 -1 -1 3 2 3 3 -1 2 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 -1 2 -1 2 3 3 3 3 -1 3 3 3 3 3 3 -1 -1 
2 3 -1 3 3 3 -1 3 3 3 3 2 -1 -1 3 -1 3 -1 -1 -1 -1 -1 -1 2 3 3 2 2 2 2 2 -1 -1 3 -1 2 -1 -1 -1 -1 2 2 -1 -1 -1 -1 -1 -1 -1 2 2 -1 2 -1 2 2 2 2 2 2 -1 2 2 2 2 3 3 3 2 -1 3 -1 3 2 2 2 2 -1 3 -1 2 -1 2 2 3 -1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 -1 2 2 3 2 3 3 3 3 -1 2 2 -1 3 -1 2 2 
3 2 2 2 3 3 3 3 3 3 -1 3 3 3 -1 3 -1 3 3 -1 -1 -1 -1 -1 3 3 2 2 2 -1 3 3 -1 -1 -1 -1 2 -1 -1 -1 -1 2 -1 2 2 2 -1 2 -1 2 2 -1 2 2 2 2 2 2 2 2 -1 2 -1 -1 -1 -1 3 3 3 2 -1 -1 3 3 2 2 2 3 3 2 -1 2 2 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 2 3 2 3 3 -1 3 3 -1 -1 3 2 2 3 2 
2 2 2 2 3 3 -1 -1 3 3 3 3 3 3 3 3 -1 3 2 3 3 3 3 3 3 3 2 2 -1 2 -1 2 -1 2 -1 2 -1 2 2 2 2 -1 -1 -1 -1 -1 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 -1 3 -1 2 -1 -1 -1 2 2 2 2 2 2 2 2 -1 -1 3 3 2 3 3 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 2 2 2 2 2 -1 -1 -1 -1 -1 3 3 2 2 3 3 3 -1 3 2 2 2 3 
3 -1 3 2 3 2 2 3 2 2 2 2 2 3 3 3 3 2 2 -1 2 3 3 -1 2 2 3 3 -1 2 2 -1 2 2 2 2 2 2 2 2 2 -1 -1 -1 -1 2 -1 -1 2 -1 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 3 3 3 2 2 2 2 2 2 2 2 3 3 2 3 3 -1 3 3 3 2 2 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 2 2 2 2 -1 -1 -1 -1 -1 2 3 3 2 3 3 3 3 -1 3 2 -1 3 
3 2 2 3 2 3 3 -1 3 2 3 3 2 2 3 3 3 -1 3 3 -1 3 2 2 2 2 3 3 3 2 3 2 2 2 2 2 2 2 2 2 -1 -1 2 2 2 2 -1 -1 -1 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 3 3 3 3 -1 1 2 2 2 2 2 3 3 3 2 -1 3 3 3 -1 2 -1 -1 -1 -1 3 -1 -1 -1 3 3 3 -1 2 -1 2 2 2 2 -1 2 -1 2 3 3 2 2 2 -1 3 3 3 2 2 2 3 
3 3 3 3 3 3 3 -1 2 3 3 3 2 3 -1 3 3 3 3 -1 -1 -1 3 2 2 2 3 3 3 3 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 -1 -1 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 3 3 3 3 1 2 2 2 3 3 2 2 3 2 3 3 3 3 2 3 -1 -1 -1 -1 -1 3 3 3 3 3 2 2 2 2 2 -1 2 2 2 2 -1 -1 3 2 2 2 3 2 3 3 2 2 2 3 -1 
2 3 3 2 -1 3 -1 3 2 3 2 -1 3 3 3 -1 3 3 -1 -1 -1 -1 3 3 2 -1 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 -1 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 3 3 -1 3 2 2 2 2 2 2 2 2 3 2 2 3 3 2 -1 -1 3 3 -1 -1 3 3 3 3 3 3 2 -1 -1 2 -1 -1 2 2 2 2 2 -1 -1 2 2 2 2 3 3 2 2 2 3 3 3 
3 2 2 2 2 -1 2 3 3 3 2 3 2 3 3 3 3 3 3 3 3 3 3 -1 -1 3 3 3 3 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1 3 3 3 3 3 2 2 2 3 2 2 3 2 2 3 2 3 3 -1 -1 3 3 3 3 3 3 -1 3 3 3 2 2 2 -1 2 -1 -1 -1 -1 -1 2 -1 -1 3 3 2 2 2 3 3 3 2 3 3 2 
