# Avida tasks data
# Wed Mar 14 17:05:55 2012
# First column gives the current update, next columns give the number
# of Parasites that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

9900 654 167 230 619 0 0 0 0 0 
10000 642 177 180 700 0 0 0 0 0 
10100 585 202 165 702 0 0 0 0 0 
10200 506 275 160 714 0 0 0 0 0 
10300 411 307 157 651 0 0 0 0 0 
10400 317 393 164 609 0 0 0 0 0 
10500 254 415 139 526 0 0 0 0 0 
10600 245 493 150 511 0 0 0 0 0 
10700 230 548 171 521 0 0 0 0 0 
10800 192 528 159 485 0 0 0 0 0 
10900 133 530 206 448 0 1 0 0 0 
11000 102 508 244 396 0 1 0 0 0 
11100 96 487 291 332 0 0 0 0 0 
11200 90 460 313 280 0 0 0 0 0 
11300 63 414 357 256 0 0 0 0 0 
11400 61 380 394 254 0 4 0 0 0 
11500 54 356 419 235 0 4 0 0 0 
11600 46 346 434 228 0 10 0 0 0 
11700 51 332 462 218 0 18 0 0 0 
11800 48 304 431 190 0 9 0 0 0 
11900 49 253 387 174 0 4 0 0 0 
12000 58 193 316 145 0 3 0 0 0 
12100 47 147 264 134 0 4 0 0 0 
12200 51 124 243 105 0 4 0 0 0 
12300 58 105 207 80 0 3 0 0 0 
12400 66 96 192 76 0 4 0 0 0 
12500 55 65 151 83 1 5 0 0 0 
12600 46 67 149 88 0 15 0 0 0 
12700 28 64 129 80 0 20 0 0 0 
12800 30 52 95 77 0 34 0 0 0 
12900 37 44 102 93 0 49 0 0 0 
13000 39 40 98 101 0 58 0 0 0 
13100 40 40 82 107 0 68 0 0 0 
13200 42 38 69 109 0 81 0 0 0 
13300 35 37 67 116 0 110 0 0 0 
13400 36 26 60 134 0 143 0 0 0 
13500 28 30 58 192 0 207 0 0 0 
13600 36 19 44 244 1 264 0 0 0 
13700 43 20 49 265 1 293 0 0 0 
13800 38 16 46 298 0 336 0 0 0 
13900 47 13 46 324 0 363 0 0 0 
14000 46 17 66 321 0 344 0 0 0 
14100 64 23 109 310 0 324 0 0 0 
14200 104 27 154 296 0 317 0 0 0 
14300 158 24 207 233 0 232 0 0 0 
14400 204 25 249 186 0 181 0 0 0 
14500 303 30 326 122 0 115 0 0 0 
14600 442 33 473 100 0 96 0 0 0 
14700 632 57 689 90 0 70 0 0 0 
14800 747 63 831 90 0 56 0 0 0 
14900 859 74 944 84 0 34 0 0 0 
15000 934 73 977 83 0 30 0 0 0 
15100 863 91 886 80 0 23 0 0 0 
15200 804 97 829 73 0 25 0 0 0 
15300 687 84 694 89 0 35 0 0 0 
15400 626 76 618 84 0 38 0 0 0 
15500 597 85 581 79 0 36 0 0 0 
15600 547 93 513 101 0 36 0 0 0 
15700 474 95 440 90 0 38 0 0 0 
15800 433 84 356 104 0 38 0 0 0 
15900 382 97 303 112 0 47 0 0 0 
16000 337 131 259 132 0 70 0 0 0 
16100 289 150 245 145 0 84 0 0 0 
16200 286 158 233 145 0 102 0 0 0 
16300 286 178 225 134 0 116 0 0 0 
16400 267 203 232 149 0 122 0 0 0 
16500 270 210 217 177 0 116 0 0 0 
16600 256 258 217 202 0 115 0 0 0 
16700 275 327 249 210 0 99 0 0 0 
16800 290 380 268 250 0 90 0 0 0 
16900 314 428 285 283 0 80 0 0 0 
17000 333 527 320 340 0 73 0 0 0 
17100 389 630 400 420 0 71 0 0 0 
17200 410 743 446 473 0 56 0 0 0 
17300 442 872 490 590 0 54 0 0 0 
17400 451 974 522 662 0 52 0 0 0 
17500 499 1047 525 699 0 74 0 0 0 
17600 483 995 471 671 0 83 0 0 0 
17700 487 959 442 647 0 85 0 0 0 
17800 485 938 406 697 0 110 0 0 0 
17900 480 916 408 730 0 134 0 0 0 
18000 558 878 462 767 0 185 0 0 0 
18100 635 756 465 759 0 259 0 0 0 
18200 752 681 469 796 0 366 0 0 0 
18300 898 657 474 846 0 489 0 0 0 
18400 947 627 490 826 1 544 0 0 0 
18500 941 572 475 783 1 571 0 0 0 
18600 986 568 492 788 0 607 0 0 0 
18700 1026 625 565 787 0 618 0 0 0 
18800 1035 761 711 763 0 599 0 0 0 
18900 1015 855 808 696 0 526 0 0 0 
19000 937 888 855 626 0 452 0 0 0 
19100 914 936 892 583 1 406 0 0 0 
19200 820 847 784 544 3 381 0 0 0 
19300 789 745 695 547 2 399 0 0 0 
19400 788 674 624 538 1 411 0 0 0 
19500 771 581 542 514 2 387 0 0 0 
19600 764 539 513 549 3 446 0 0 0 
19700 701 494 477 527 5 428 0 0 0 
19800 676 496 476 520 4 429 0 0 0 
19900 617 514 487 512 1 407 0 0 0 
20000 496 475 440 455 5 338 0 0 0 
20100 408 389 369 406 2 283 0 1 0 
20200 376 366 340 373 1 248 0 0 0 
20300 349 378 341 344 3 213 0 0 0 
20400 293 354 331 304 3 175 0 0 0 
20500 281 347 328 294 4 179 0 0 0 
20600 244 305 295 261 13 160 0 0 0 
20700 221 281 275 236 12 155 0 0 0 
20800 198 303 294 211 23 143 0 3 0 
20900 181 299 287 191 27 133 0 2 0 
21000 159 306 297 154 42 115 0 4 0 
21100 138 276 273 142 39 125 0 5 0 
21200 118 287 287 119 63 125 0 10 0 
21300 120 340 331 130 87 157 0 5 0 
21400 103 333 321 114 94 151 0 6 0 
21500 95 348 347 97 110 159 0 8 0 
21600 78 393 383 68 150 154 0 5 0 
21700 76 441 439 61 180 178 0 11 0 
21800 67 468 462 57 187 206 0 10 0 
21900 64 490 468 53 227 213 1 5 0 
22000 72 494 470 70 235 211 2 4 0 
22100 83 515 495 75 264 204 1 5 0 
22200 83 518 493 85 288 185 0 6 2 
22300 101 530 497 107 311 190 0 10 4 
22400 144 503 463 153 363 192 0 10 1 
22500 198 505 460 220 424 195 0 16 0 
22600 274 511 468 312 514 205 0 7 0 
22700 415 466 414 457 622 185 0 9 0 
22800 554 419 373 571 720 175 0 8 0 
22900 695 382 322 729 894 142 0 10 13 
23000 813 362 292 826 953 161 0 4 16 
23100 868 323 260 914 998 166 0 3 13 
23200 908 287 239 960 1000 186 0 3 5 
23300 885 272 232 903 962 166 0 8 0 
23400 837 264 221 855 858 202 0 8 0 
23500 730 280 232 765 754 227 0 7 0 
23600 637 312 258 694 698 249 0 6 0 
23700 547 354 308 638 599 297 0 5 0 
23800 457 349 305 585 503 357 0 3 0 
23900 410 391 340 564 449 454 0 4 0 
24000 347 427 367 582 385 605 0 11 0 
24100 316 382 327 646 328 707 0 9 0 
24200 292 399 348 721 317 834 3 11 0 
24300 275 392 334 758 247 951 1 8 0 
24400 250 408 358 774 227 980 0 8 0 
24500 292 362 313 706 212 879 0 5 0 
24600 297 362 298 611 187 779 0 8 0 
24700 323 324 268 524 193 626 0 7 0 
24800 357 308 255 469 217 574 0 5 0 
24900 435 321 278 454 266 542 0 10 0 
25000 497 293 260 455 312 472 0 5 0 
25100 553 261 238 482 367 409 0 2 0 
25200 604 272 246 544 469 365 0 5 0 
25300 675 293 271 578 521 365 0 7 0 
25400 726 296 273 620 601 341 0 3 0 
25500 691 288 263 572 557 301 0 7 0 
25600 666 271 247 528 548 267 0 8 0 
25700 633 283 254 502 519 268 0 4 0 
25800 630 284 266 540 531 304 0 5 0 
25900 602 325 314 547 552 313 0 10 0 
26000 573 326 320 539 513 343 0 11 0 
26100 521 319 308 492 460 346 0 10 0 
26200 465 332 326 423 430 355 0 1 0 
26300 421 374 368 373 385 382 0 2 0 
26400 348 413 402 304 342 377 0 4 0 
26500 306 454 439 264 298 384 0 4 0 
26600 245 483 465 232 256 389 0 3 0 
26700 192 497 472 176 216 368 0 9 0 
26800 133 469 432 131 211 308 0 6 0 
26900 101 444 413 101 175 311 0 4 0 
27000 83 414 385 97 187 288 0 2 0 
27100 70 352 337 78 141 252 0 6 0 
27200 61 297 286 62 104 212 0 4 0 
27300 65 255 242 72 93 222 0 3 0 
27400 62 229 217 61 93 192 0 1 0 
27500 74 233 204 69 91 209 0 3 0 
27600 83 205 165 78 64 213 0 5 0 
27700 86 176 131 92 53 208 0 4 0 
27800 95 135 92 72 34 191 0 0 0 
27900 126 97 80 52 29 191 0 0 0 
28000 132 92 73 59 25 195 0 0 0 
28100 137 70 53 66 20 205 0 0 0 
28200 136 52 35 62 13 189 0 0 0 
28300 128 47 28 63 6 177 0 0 0 
28400 139 48 35 73 4 193 0 0 0 
28500 150 46 32 64 5 195 0 0 0 
28600 147 31 21 65 3 181 0 0 0 
28700 140 16 9 51 4 159 0 0 0 
28800 130 18 10 45 6 149 0 0 0 
28900 113 18 12 39 3 127 0 1 0 
29000 118 10 9 26 2 113 0 2 0 
29100 122 8 6 22 1 123 0 2 0 
29200 143 9 5 24 1 145 0 1 0 
29300 157 8 5 27 0 154 0 1 0 
29400 158 8 5 29 0 155 0 4 0 
29500 132 14 12 23 3 135 0 4 0 
29600 128 13 13 21 1 125 0 4 0 
29700 118 13 11 24 0 122 0 4 0 
29800 104 13 12 19 2 106 0 5 0 
29900 82 7 7 22 0 87 0 4 0 
30000 77 11 7 31 0 82 0 3 0 
30100 79 7 2 47 0 97 0 0 0 
30200 82 9 5 58 0 95 0 0 0 
30300 80 7 6 56 0 87 0 0 0 
30400 85 8 8 77 0 86 0 0 0 
30500 63 10 7 80 0 80 0 0 0 
30600 71 12 5 103 0 94 0 0 0 
30700 86 22 4 133 0 121 0 0 0 
30800 95 17 3 168 0 144 0 0 0 
30900 100 17 2 183 0 170 0 0 0 
31000 112 15 0 193 0 196 0 0 0 
31100 117 8 1 174 0 183 0 0 0 
31200 130 2 1 186 0 219 0 0 0 
31300 122 2 1 187 0 230 0 0 0 
31400 132 3 2 198 0 252 0 0 0 
31500 162 4 0 216 0 254 0 0 0 
31600 165 4 0 218 0 256 0 0 0 
31700 157 5 0 236 0 265 0 0 0 
31800 141 3 1 212 0 229 0 0 0 
31900 137 3 1 197 0 212 0 0 0 
32000 135 11 2 200 0 186 0 0 0 
32100 112 9 2 153 0 143 0 0 0 
32200 102 12 3 139 0 129 0 0 0 
32300 105 8 4 107 0 122 0 0 0 
32400 91 8 3 87 0 106 0 0 0 
32500 93 16 11 107 0 109 0 0 0 
32600 75 21 11 107 0 103 0 0 0 
32700 71 26 11 109 0 119 0 0 0 
32800 54 30 14 86 0 99 0 0 0 
32900 38 29 14 82 0 78 0 0 0 
33000 37 37 19 77 0 64 0 0 0 
33100 35 23 13 54 0 47 0 0 0 
33200 23 18 11 38 0 33 0 0 0 
33300 9 10 3 36 0 24 0 0 0 
33400 2 6 1 40 0 20 0 0 0 
33500 1 1 0 34 0 16 0 0 0 
33600 1 1 0 34 0 18 0 0 0 
33700 0 0 0 21 0 14 0 0 0 
33800 0 1 0 34 0 18 0 0 0 
33900 0 1 0 31 0 13 0 0 0 
34000 4 2 0 22 0 9 0 0 0 
34100 5 1 0 18 0 8 0 0 0 
34200 5 0 0 13 0 5 0 0 0 
34300 2 0 0 15 0 5 0 0 0 
34400 2 0 0 11 0 4 0 0 0 
34500 3 0 0 10 0 6 0 0 0 
34600 3 0 0 11 0 8 0 0 0 
34700 1 0 0 16 0 8 0 0 0 
34800 0 0 0 19 0 9 0 0 0 
34900 0 0 0 28 0 21 0 0 0 
35000 2 0 0 39 0 26 0 0 0 
35100 1 0 0 39 0 32 0 0 0 
35200 1 0 0 40 0 32 0 0 0 
35300 1 0 0 44 0 42 0 0 0 
35400 0 0 0 35 0 36 0 0 0 
35500 0 2 2 27 0 26 0 0 0 
35600 1 0 0 19 0 16 0 0 0 
35700 4 0 0 13 0 10 0 0 0 
35800 10 0 0 12 0 12 0 0 0 
35900 12 0 0 16 0 16 0 0 0 
36000 14 0 0 12 0 13 0 0 0 
36100 19 0 0 7 0 8 0 0 0 
36200 35 0 0 3 0 3 0 0 0 
36300 44 0 0 2 0 2 0 0 0 
36400 68 0 0 1 0 1 0 0 0 
36500 110 0 0 0 0 0 0 0 0 
36600 168 1 0 1 0 1 0 0 0 
36700 208 0 0 0 0 0 0 0 0 
36800 239 4 1 5 0 0 0 0 0 
36900 219 3 1 5 0 2 0 0 0 
37000 194 7 2 22 0 18 0 0 0 
37100 208 4 1 25 0 22 0 0 0 
37200 183 0 0 31 0 30 0 0 0 
37300 150 1 0 44 0 44 0 0 0 
37400 130 5 0 45 0 45 0 0 0 
37500 117 10 0 67 0 65 0 0 0 
37600 122 8 0 83 0 85 0 0 0 
37700 95 7 0 89 0 90 0 0 0 
37800 78 8 0 100 0 97 0 0 0 
37900 58 12 0 93 0 90 0 0 0 
38000 53 20 0 93 0 89 0 0 0 
38100 49 33 0 91 0 85 0 0 0 
38200 47 46 4 88 0 70 0 0 0 
38300 51 115 19 79 0 55 0 0 0 
38400 53 220 36 69 0 50 0 0 0 
38500 77 357 59 83 0 70 0 0 0 
38600 84 395 54 115 0 101 0 0 0 
38700 115 487 61 137 0 114 0 0 0 
38800 175 502 49 206 0 147 0 0 0 
38900 238 540 49 265 0 154 0 0 0 
39000 357 557 61 367 0 196 0 0 0 
39100 525 607 74 518 0 251 0 0 0 
39200 729 659 72 688 0 311 0 0 0 
39300 853 674 79 787 0 338 0 0 0 
39400 863 618 67 810 0 330 0 0 0 
39500 794 553 44 785 0 293 0 0 0 
39600 762 548 44 792 0 275 0 0 0 
39700 677 520 51 743 0 239 0 0 0 
39800 595 435 51 651 0 196 0 0 0 
39900 500 366 39 562 0 154 0 0 0 
40000 397 307 37 465 0 112 0 0 0 
40100 316 249 26 386 0 83 0 0 0 
40200 260 214 20 327 0 73 0 0 0 
40300 233 188 10 285 0 63 0 0 0 
40400 198 185 7 248 0 57 0 0 0 
40500 150 155 3 215 0 41 0 0 0 
40600 118 113 3 161 0 23 0 0 0 
40700 101 86 1 133 0 22 0 0 0 
40800 84 73 0 99 0 18 0 0 0 
40900 82 66 0 82 0 15 0 0 0 
41000 57 40 0 56 0 14 0 0 0 
41100 40 24 0 44 0 9 0 0 0 
41200 40 20 0 44 0 10 0 0 0 
41300 54 22 1 55 0 17 0 0 0 
41400 49 12 2 45 0 16 0 0 0 
41500 61 14 3 61 0 22 0 0 0 
41600 55 13 5 56 0 21 0 0 0 
41700 40 9 2 39 0 21 0 0 0 
41800 38 13 2 36 0 12 0 0 0 
41900 36 7 0 34 0 9 0 0 0 
42000 39 4 0 37 0 6 0 0 0 
42100 38 2 0 37 0 1 0 0 0 
42200 24 0 0 26 0 1 0 0 0 
42300 20 0 0 22 0 0 0 0 0 
42400 22 0 0 25 0 0 0 0 0 
42500 37 0 0 41 0 0 0 0 0 
42600 44 1 0 49 0 0 0 0 0 
42700 42 1 0 52 0 0 0 0 0 
42800 36 0 0 49 0 0 0 0 0 
42900 28 1 0 44 0 1 0 0 0 
43000 27 1 0 36 0 1 0 0 0 
43100 20 1 0 24 0 1 0 0 0 
43200 24 0 0 27 0 2 0 0 0 
43300 17 0 0 23 0 2 0 0 0 
43400 17 1 0 26 0 2 0 0 0 
43500 10 1 0 18 0 0 0 0 0 
43600 14 1 0 22 0 0 0 0 0 
43700 14 0 0 18 0 0 0 0 0 
43800 9 0 0 19 0 0 0 0 0 
43900 3 0 0 18 0 0 0 0 0 
44000 2 0 0 14 0 0 0 0 0 
44100 1 0 0 9 0 0 0 0 0 
44200 0 0 0 3 0 0 0 0 0 
44300 0 0 0 5 0 0 0 0 0 
44400 0 0 0 3 0 0 0 0 0 
44500 0 0 0 2 0 0 0 0 0 
44600 0 0 0 0 0 0 0 0 0 
44700 0 0 0 0 0 0 0 0 0 
44800 0 0 0 0 0 0 0 0 0 
44900 0 0 0 0 0 0 0 0 0 
45000 0 0 0 0 0 0 0 0 0 
45100 0 0 0 0 0 0 0 0 0 
45200 0 0 0 0 0 0 0 0 0 
45300 0 0 0 0 0 0 0 0 0 
45400 0 0 0 0 0 0 0 0 0 
45500 0 0 0 0 0 0 0 0 0 
45600 0 0 0 0 0 0 0 0 0 
45700 0 0 0 0 0 0 0 0 0 
45800 0 0 0 0 0 0 0 0 0 
45900 0 0 0 0 0 0 0 0 0 
46000 0 0 0 0 0 0 0 0 0 
46100 0 0 0 0 0 0 0 0 0 
46200 0 0 0 0 0 0 0 0 0 
46300 0 0 0 0 0 0 0 0 0 
46400 0 0 0 0 0 0 0 0 0 
46500 0 0 0 0 0 0 0 0 0 
46600 0 0 0 0 0 0 0 0 0 
46700 0 0 0 0 0 0 0 0 0 
46800 0 0 0 0 0 0 0 0 0 
46900 0 0 0 0 0 0 0 0 0 
47000 0 0 0 0 0 0 0 0 0 
47100 0 0 0 0 0 0 0 0 0 
47200 0 0 0 0 0 0 0 0 0 
47300 0 0 0 0 0 0 0 0 0 
47400 0 0 0 0 0 0 0 0 0 
47500 0 0 0 0 0 0 0 0 0 
47600 0 0 0 0 0 0 0 0 0 
47700 0 0 0 0 0 0 0 0 0 
47800 0 0 0 0 0 0 0 0 0 
47900 0 0 0 0 0 0 0 0 0 
48000 0 0 0 0 0 0 0 0 0 
48100 0 0 0 0 0 0 0 0 0 
48200 0 0 0 0 0 0 0 0 0 
48300 0 0 0 0 0 0 0 0 0 
48400 0 0 0 0 0 0 0 0 0 
48500 0 0 0 0 0 0 0 0 0 
48600 0 0 0 0 0 0 0 0 0 
48700 0 0 0 0 0 0 0 0 0 
48800 0 0 0 0 0 0 0 0 0 
48900 0 0 0 0 0 0 0 0 0 
49000 0 0 0 0 0 0 0 0 0 
49100 0 0 0 0 0 0 0 0 0 
49200 0 0 0 0 0 0 0 0 0 
49300 0 0 0 0 0 0 0 0 0 
49400 0 0 0 0 0 0 0 0 0 
49500 0 0 0 0 0 0 0 0 0 
49600 0 0 0 0 0 0 0 0 0 
49700 0 0 0 0 0 0 0 0 0 
49800 0 0 0 0 0 0 0 0 0 
49900 0 0 0 0 0 0 0 0 0 
50000 0 0 0 0 0 0 0 0 0 
50100 0 0 0 0 0 0 0 0 0 
50200 0 0 0 0 0 0 0 0 0 
50300 0 0 0 0 0 0 0 0 0 
50400 0 0 0 0 0 0 0 0 0 
50500 0 0 0 0 0 0 0 0 0 
50600 0 0 0 0 0 0 0 0 0 
50700 0 0 0 0 0 0 0 0 0 
50800 0 0 0 0 0 0 0 0 0 
50900 0 0 0 0 0 0 0 0 0 
51000 0 0 0 0 0 0 0 0 0 
51100 0 0 0 0 0 0 0 0 0 
51200 0 0 0 0 0 0 0 0 0 
51300 0 0 0 0 0 0 0 0 0 
51400 0 0 0 0 0 0 0 0 0 
51500 0 0 0 0 0 0 0 0 0 
51600 0 0 0 0 0 0 0 0 0 
51700 0 0 0 0 0 0 0 0 0 
51800 0 0 0 0 0 0 0 0 0 
51900 0 0 0 0 0 0 0 0 0 
52000 0 0 0 0 0 0 0 0 0 
52100 0 0 0 0 0 0 0 0 0 
52200 0 0 0 0 0 0 0 0 0 
52300 0 0 0 0 0 0 0 0 0 
52400 0 0 0 0 0 0 0 0 0 
52500 0 0 0 0 0 0 0 0 0 
52600 0 0 0 0 0 0 0 0 0 
52700 0 0 0 0 0 0 0 0 0 
52800 0 0 0 0 0 0 0 0 0 
52900 0 0 0 0 0 0 0 0 0 
53000 0 0 0 0 0 0 0 0 0 
53100 0 0 0 0 0 0 0 0 0 
53200 0 0 0 0 0 0 0 0 0 
53300 0 0 0 0 0 0 0 0 0 
53400 0 0 0 0 0 0 0 0 0 
53500 0 0 0 0 0 0 0 0 0 
53600 0 0 0 0 0 0 0 0 0 
53700 0 0 0 0 0 0 0 0 0 
53800 0 0 0 0 0 0 0 0 0 
53900 0 0 0 0 0 0 0 0 0 
54000 0 0 0 0 0 0 0 0 0 
54100 0 0 0 0 0 0 0 0 0 
54200 0 0 0 0 0 0 0 0 0 
54300 0 0 0 0 0 0 0 0 0 
54400 0 0 0 0 0 0 0 0 0 
54500 0 0 0 0 0 0 0 0 0 
54600 0 0 0 0 0 0 0 0 0 
54700 0 0 0 0 0 0 0 0 0 
54800 0 0 0 0 0 0 0 0 0 
54900 0 0 0 0 0 0 0 0 0 
55000 0 0 0 0 0 0 0 0 0 
55100 0 0 0 0 0 0 0 0 0 
55200 0 0 0 0 0 0 0 0 0 
55300 0 0 0 0 0 0 0 0 0 
55400 0 0 0 0 0 0 0 0 0 
55500 0 0 0 0 0 0 0 0 0 
55600 0 0 0 0 0 0 0 0 0 
55700 0 0 0 0 0 0 0 0 0 
55800 0 0 0 0 0 0 0 0 0 
55900 0 0 0 0 0 0 0 0 0 
56000 0 0 0 0 0 0 0 0 0 
56100 0 0 0 0 0 0 0 0 0 
56200 0 0 0 0 0 0 0 0 0 
56300 0 0 0 0 0 0 0 0 0 
56400 0 0 0 0 0 0 0 0 0 
56500 0 0 0 0 0 0 0 0 0 
56600 0 0 0 0 0 0 0 0 0 
56700 0 0 0 0 0 0 0 0 0 
56800 0 0 0 0 0 0 0 0 0 
56900 0 0 0 0 0 0 0 0 0 
57000 0 0 0 0 0 0 0 0 0 
57100 0 0 0 0 0 0 0 0 0 
57200 0 0 0 0 0 0 0 0 0 
57300 0 0 0 0 0 0 0 0 0 
57400 0 0 0 0 0 0 0 0 0 
57500 0 0 0 0 0 0 0 0 0 
57600 0 0 0 0 0 0 0 0 0 
57700 0 0 0 0 0 0 0 0 0 
57800 0 0 0 0 0 0 0 0 0 
57900 0 0 0 0 0 0 0 0 0 
58000 0 0 0 0 0 0 0 0 0 
58100 0 0 0 0 0 0 0 0 0 
58200 0 0 0 0 0 0 0 0 0 
58300 0 0 0 0 0 0 0 0 0 
58400 0 0 0 0 0 0 0 0 0 
58500 0 0 0 0 0 0 0 0 0 
58600 0 0 0 0 0 0 0 0 0 
58700 0 0 0 0 0 0 0 0 0 
58800 0 0 0 0 0 0 0 0 0 
58900 0 0 0 0 0 0 0 0 0 
59000 0 0 0 0 0 0 0 0 0 
59100 0 0 0 0 0 0 0 0 0 
59200 0 0 0 0 0 0 0 0 0 
59300 0 0 0 0 0 0 0 0 0 
59400 0 0 0 0 0 0 0 0 0 
59500 0 0 0 0 0 0 0 0 0 
59600 0 0 0 0 0 0 0 0 0 
59700 0 0 0 0 0 0 0 0 0 
59800 0 0 0 0 0 0 0 0 0 
59900 0 0 0 0 0 0 0 0 0 
60000 0 0 0 0 0 0 0 0 0 
60100 0 0 0 0 0 0 0 0 0 
60200 0 0 0 0 0 0 0 0 0 
60300 0 0 0 0 0 0 0 0 0 
60400 0 0 0 0 0 0 0 0 0 
60500 0 0 0 0 0 0 0 0 0 
60600 0 0 0 0 0 0 0 0 0 
60700 0 0 0 0 0 0 0 0 0 
60800 0 0 0 0 0 0 0 0 0 
60900 0 0 0 0 0 0 0 0 0 
61000 0 0 0 0 0 0 0 0 0 
61100 0 0 0 0 0 0 0 0 0 
61200 0 0 0 0 0 0 0 0 0 
61300 0 0 0 0 0 0 0 0 0 
61400 0 0 0 0 0 0 0 0 0 
61500 0 0 0 0 0 0 0 0 0 
61600 0 0 0 0 0 0 0 0 0 
61700 0 0 0 0 0 0 0 0 0 
61800 0 0 0 0 0 0 0 0 0 
61900 0 0 0 0 0 0 0 0 0 
62000 0 0 0 0 0 0 0 0 0 
62100 0 0 0 0 0 0 0 0 0 
62200 0 0 0 0 0 0 0 0 0 
